name,x1,x2,y1,y2,classname
6247.jpg,494,472,552,548,face_no_mask
4492.png,173,69,408,387,face_with_mask
4492.png,170,215,382,268,eyeglasses
4492.png,189,223,385,382,mask_surgical
4914.png,308,7,676,436,face_with_mask_incorrect
4914.png,328,192,669,432,mask_colorful
6228.jpg,122,151,212,275,face_no_mask
6228.jpg,282,106,304,137,face_no_mask
6228.jpg,319,123,342,158,face_no_mask
6228.jpg,307,226,384,348,face_no_mask
6228.jpg,447,238,537,344,face_no_mask
6228.jpg,713,251,790,343,face_no_mask
6228.jpg,801,367,907,463,face_no_mask
6228.jpg,563,332,641,411,face_no_mask
6228.jpg,599,287,666,362,face_other_covering
6228.jpg,572,266,666,330,turban
6228.jpg,27,255,49,285,face_no_mask
3246.png,96,172,173,258,face_with_mask
3246.png,340,141,397,205,face_with_mask
3246.png,227,233,281,297,face_with_mask
3246.png,110,271,182,344,face_with_mask
3246.png,113,218,173,256,mask_colorful
3246.png,367,171,394,202,mask_colorful
3246.png,237,267,278,297,mask_colorful
3246.png,140,316,174,344,mask_colorful
3246.png,364,165,391,173,eyeglasses
3246.png,413,150,458,186,face_with_mask
3246.png,415,166,439,185,mask_colorful
3246.png,416,149,457,169,hat
2551.png,239,4,631,388,face_with_mask
2551.png,323,164,564,379,mask_colorful
2551.png,237,2,636,263,hair_net
4465.png,6,7,427,588,face_no_mask
4465.png,850,9,1244,442,face_with_mask
4465.png,856,75,1243,169,eyeglasses
4465.png,873,170,1244,435,mask_surgical
2938.png,327,31,555,318,face_with_mask
2938.png,150,156,332,360,face_with_mask
2938.png,375,154,553,315,mask_colorful
2938.png,191,238,321,358,mask_colorful
4049.png,439,51,600,261,face_with_mask
4049.png,446,153,568,260,mask_surgical
4049.png,442,141,554,170,eyeglasses
5328.jpg,46,137,142,172,eyeglasses
5328.jpg,462,60,630,288,face_other_covering
5328.jpg,47,107,186,251,face_other_covering
5328.jpg,26,88,186,178,hat
5328.jpg,471,202,632,287,scarf_bandana
2675.png,336,50,415,156,face_with_mask
2675.png,349,116,406,155,mask_surgical
2675.png,0,147,17,192,face_no_mask
2675.png,27,137,62,172,face_no_mask
2675.png,265,121,293,155,face_no_mask
3619.png,50,1,675,613,face_with_mask
3619.png,126,276,648,610,mask_colorful
4989.jpg,177,0,311,150,face_other_covering
4989.jpg,178,5,301,69,goggles
4989.jpg,179,1,307,153,helmet
4748.png,156,102,461,378,face_with_mask
4748.png,513,0,836,202,face_no_mask
4748.png,223,205,456,356,mask_colorful
5441.jpg,300,177,693,617,face_shield
5441.jpg,348,114,654,251,hair_net
5441.jpg,377,313,626,509,mask_surgical
5441.jpg,359,115,639,509,face_with_mask
3580.png,367,182,487,294,face_with_mask
3580.png,380,239,464,293,mask_surgical
3580.png,378,220,470,257,sunglasses
4399.png,145,136,231,230,face_with_mask
4399.png,178,186,229,227,mask_surgical
2415.png,96,56,398,298,helmet
2415.png,170,60,391,288,face_other_covering
2823.png,171,52,406,401,face_other_covering
2823.png,181,53,404,398,balaclava_ski_mask
3420.png,132,171,217,272,face_with_mask
3420.png,250,111,326,203,face_with_mask
3420.png,335,159,416,260,face_with_mask
3420.png,439,112,510,206,face_with_mask
3420.png,533,187,616,297,face_with_mask
3420.png,139,223,212,269,mask_colorful
3420.png,251,153,320,201,mask_colorful
3420.png,343,202,413,257,mask_colorful
3420.png,439,148,504,204,mask_colorful
3420.png,534,239,614,295,mask_colorful
3420.png,538,225,605,248,eyeglasses
3420.png,148,124,215,199,face_with_mask
3420.png,152,163,206,184,mask_colorful
6428.png,434,509,705,689,mask_surgical
6428.png,407,240,712,683,face_with_mask_incorrect
6428.png,389,202,707,387,hat
4764.png,415,80,511,229,face_with_mask
4764.png,174,98,301,224,face_with_mask
4764.png,173,96,308,153,hat
4764.png,414,80,502,141,hat
4764.png,426,148,510,218,gas_mask
4764.png,420,122,505,156,goggles
4764.png,239,130,286,177,goggles
4764.png,234,169,284,217,mask_colorful
2541.png,80,126,337,453,face_with_mask
2541.png,350,126,589,445,face_with_mask
2541.png,139,303,332,451,mask_surgical
2541.png,352,274,544,445,mask_surgical
2541.png,120,272,338,349,eyeglasses
6350.jpg,372,0,505,161,face_no_mask
4288.png,104,7,514,463,face_with_mask
4288.png,148,154,513,460,mask_colorful
2744.png,0,30,286,510,face_with_mask
2744.png,538,150,624,266,face_with_mask
2744.png,0,295,262,508,mask_colorful
2744.png,0,219,286,341,goggles
2744.png,546,211,625,266,mask_surgical
6266.jpg,284,186,351,283,face_no_mask
6266.jpg,117,253,189,340,face_no_mask
6266.jpg,45,272,115,357,face_no_mask
6266.jpg,615,305,667,365,face_no_mask
6266.jpg,77,142,137,214,face_other_covering
6266.jpg,544,296,598,364,face_other_covering
6266.jpg,82,143,139,176,hat
6266.jpg,546,296,597,321,hat
6062.jpg,579,6,1101,686,face_no_mask
6062.jpg,8,52,275,454,face_no_mask
6062.jpg,1612,155,1896,532,face_no_mask
5582.jpg,213,510,684,1079,mask_colorful
5582.jpg,7,108,988,1179,face_shield
5582.jpg,7,111,993,1179,face_with_mask
3492.png,25,92,339,464,face_with_mask
3492.png,80,260,329,454,mask_surgical
4138.png,241,121,340,270,face_with_mask
4138.png,251,213,313,266,mask_colorful
3834.png,94,6,704,541,face_with_mask
3834.png,123,89,632,540,mask_surgical
3834.png,166,8,684,214,eyeglasses
4816.png,422,45,534,166,face_with_mask
4816.png,460,105,531,156,mask_surgical
4537.png,220,217,289,285,face_with_mask
4537.png,237,130,282,183,face_no_mask
4537.png,233,248,283,281,mask_surgical
6017.jpg,352,10,602,295,face_other_covering
6017.jpg,420,132,588,199,eyeglasses
5244.jpg,309,112,402,246,face_with_mask
5244.jpg,166,71,253,189,face_no_mask
5244.jpg,321,176,399,243,mask_surgical
5244.jpg,313,114,394,167,hat
5244.jpg,504,99,564,140,hat
5244.jpg,502,100,569,187,face_other_covering
1852.jpg,976,273,1349,699,face_with_mask
1852.jpg,996,426,1291,651,mask_surgical
1852.jpg,543,334,812,672,face_no_mask
3789.png,142,22,395,355,face_with_mask
3789.png,148,124,382,343,mask_colorful
6302.jpg,375,171,481,302,face_no_mask
3704.png,117,6,386,478,face_other_covering
3704.png,133,169,367,472,scarf_bandana
3024.png,147,53,334,334,face_no_mask
6241.jpg,308,175,361,240,face_no_mask
6241.jpg,264,256,300,309,face_no_mask
6241.jpg,250,233,292,280,face_no_mask
2586.png,3,1,659,609,face_with_mask
2586.png,20,225,610,610,mask_surgical
2586.png,29,0,659,338,hair_net
4830.png,190,12,546,504,face_with_mask
4830.png,192,239,520,499,mask_colorful
4933.png,100,124,203,229,face_with_mask
4933.png,105,180,134,225,mask_colorful
4332.png,40,51,489,577,face_with_mask
4332.png,132,311,483,575,mask_colorful
3362.png,534,97,621,201,face_with_mask
3362.png,243,154,315,246,face_with_mask
3362.png,545,157,577,171,eyeglasses
3362.png,280,200,313,240,mask_colorful
3362.png,546,168,599,199,mask_surgical
2941.png,345,270,400,344,face_with_mask
2941.png,459,303,502,369,face_with_mask
2941.png,359,310,400,344,mask_surgical
2941.png,459,334,493,368,mask_surgical
2941.png,260,289,283,311,mask_surgical
2941.png,75,297,97,318,mask_surgical
2941.png,257,274,292,315,face_with_mask
2941.png,70,278,102,321,face_with_mask
2941.png,131,279,166,317,face_no_mask
4809.png,209,58,295,166,face_with_mask
4809.png,233,121,280,165,mask_surgical
4809.png,213,61,294,111,hat
5594.jpg,729,49,1480,1178,face_with_mask
5594.jpg,766,603,1378,1180,mask_surgical
5594.jpg,789,490,1392,721,eyeglasses
6183.jpg,396,375,1282,1560,face_no_mask
4098.png,257,119,349,245,face_other_covering
4098.png,258,121,349,247,balaclava_ski_mask
3512.png,276,228,391,364,face_with_mask
3512.png,309,301,383,364,mask_surgical
3512.png,298,274,386,319,goggles
3512.png,262,219,392,321,hair_net
3512.png,4,206,29,257,mask_colorful
3512.png,346,191,375,215,mask_colorful
3512.png,3,82,66,258,face_with_mask
3512.png,320,119,382,219,face_with_mask
3512.png,321,119,386,175,hat
4115.png,254,1,491,294,face_with_mask
4115.png,323,138,481,291,mask_colorful
4115.png,570,87,734,315,face_with_mask
4115.png,585,231,726,312,mask_surgical
4115.png,598,189,714,224,eyeglasses
2720.png,266,26,494,319,face_with_mask
2720.png,328,190,496,318,mask_surgical
3280.png,185,0,960,682,face_with_mask
3280.png,202,318,777,673,mask_colorful
3280.png,47,229,163,361,face_with_mask
3280.png,58,311,129,361,mask_surgical
2504.png,339,165,533,321,face_with_mask
2504.png,341,172,489,321,mask_colorful
2387.png,188,80,522,550,face_with_mask
2387.png,191,320,518,549,mask_colorful
2387.png,207,270,503,346,eyeglasses
1807.jpg,700,165,1802,1525,face_other_covering
1807.jpg,734,4,1958,635,hat
2615.png,8,31,223,308,face_with_mask
2615.png,60,169,222,307,scarf_bandana
2615.png,448,228,497,287,mask_surgical
2615.png,383,94,495,276,face_with_mask
3489.png,327,26,839,704,face_with_mask_incorrect
3489.png,346,264,744,399,eyeglasses
3489.png,329,355,731,626,mask_surgical
4237.png,72,0,576,597,face_with_mask
4237.png,109,313,519,596,mask_colorful
4237.png,5,0,568,299,hat
6150.jpg,134,174,191,237,face_no_mask
6150.jpg,180,330,226,397,face_no_mask
6150.jpg,274,314,340,386,face_no_mask
6150.jpg,345,203,394,260,face_no_mask
6150.jpg,464,180,495,252,face_no_mask
6150.jpg,30,118,81,192,face_other_covering
6150.jpg,249,170,298,231,face_other_covering
6150.jpg,30,144,82,168,eyeglasses
6150.jpg,254,184,297,207,eyeglasses
5722.jpg,552,28,709,233,hijab_niqab
5722.jpg,551,27,713,236,face_other_covering
4007.png,276,178,568,576,face_with_mask
4007.png,294,357,548,573,mask_colorful
4181.png,78,1,658,556,face_with_mask
4181.png,142,296,595,556,mask_colorful
4181.png,132,203,635,371,eyeglasses
5187.jpg,2190,260,3041,1303,face_with_mask
5187.jpg,2306,807,2984,1283,mask_surgical
5187.jpg,2317,667,3021,952,eyeglasses
3986.png,81,27,322,416,face_with_mask
3986.png,303,158,441,348,face_with_mask
3986.png,89,250,282,417,mask_surgical
3986.png,366,254,440,343,mask_surgical
3986.png,82,27,324,222,turban
3986.png,97,227,281,296,eyeglasses
3986.png,303,160,428,325,hair_net
3118.png,1,1,266,366,face_other_covering
3118.png,4,3,262,363,helmet
5571.jpg,471,145,638,380,face_other_covering
5571.jpg,476,254,636,377,scarf_bandana
2248.png,220,74,401,319,face_other_covering
2248.png,241,177,397,231,eyeglasses
6197.jpg,572,107,640,145,hat
6197.jpg,578,110,643,189,face_other_covering
6197.jpg,179,14,309,190,face_no_mask
6197.jpg,363,57,466,182,face_no_mask
6197.jpg,487,92,561,173,face_no_mask
6168.jpg,964,42,1297,510,face_no_mask
2455.png,95,8,430,470,face_with_mask
2455.png,118,226,412,468,mask_colorful
2301.png,33,39,498,378,face_other_covering
2301.png,129,156,342,264,sunglasses
2301.png,29,35,498,357,hat
3982.png,183,0,307,159,face_with_mask
3982.png,202,87,301,155,mask_colorful
3982.png,537,21,605,119,face_with_mask
3982.png,541,89,594,115,mask_colorful
3233.png,217,2,495,282,face_other_covering
3233.png,218,2,493,278,helmet
3882.png,89,61,348,369,face_with_mask
3882.png,88,212,216,363,mask_colorful
3882.png,88,64,378,376,hood
3862.png,558,159,657,287,face_with_mask
3862.png,304,110,444,287,face_with_mask
3862.png,405,210,443,284,mask_surgical
3862.png,572,230,645,287,mask_surgical
2576.png,195,8,416,266,face_other_covering
2576.png,155,6,458,324,hijab_niqab
6291.jpg,110,41,324,300,face_no_mask
6291.jpg,370,88,591,371,face_no_mask
3808.png,142,4,463,409,face_with_mask
3808.png,176,205,434,408,mask_colorful
2699.png,276,62,486,439,face_other_covering
2699.png,281,62,483,437,balaclava_ski_mask
4300.png,359,162,462,300,face_with_mask
4300.png,668,5,802,154,face_with_mask
4300.png,687,63,762,152,mask_surgical
4300.png,362,241,436,298,mask_surgical
2636.png,336,34,568,340,face_no_mask
5856.jpg,17,107,147,270,face_no_mask
2907.png,294,92,456,314,face_with_mask
2907.png,312,206,437,311,mask_surgical
4641.png,413,140,506,268,helmet
4641.png,407,135,509,274,face_other_covering
2435.png,172,94,373,279,face_with_mask
2435.png,176,163,326,276,mask_colorful
2693.png,288,77,405,267,face_no_mask
4570.png,478,18,620,202,face_with_mask
4570.png,478,99,578,141,eyeglasses
4570.png,483,116,580,197,mask_surgical
4570.png,168,315,238,407,mask_surgical
4570.png,134,120,364,408,face_with_mask
6226.jpg,434,148,496,233,face_no_mask
6226.jpg,603,120,793,352,face_no_mask
4577.png,133,25,402,373,face_with_mask
4577.png,163,206,365,375,mask_colorful
2724.png,207,6,378,242,face_with_mask
2724.png,246,136,378,241,mask_colorful
2724.png,208,5,383,149,hat
3217.png,421,20,473,92,face_with_mask
3217.png,604,21,681,107,face_other_covering
3217.png,428,56,471,92,mask_surgical
3217.png,422,20,471,51,hat
3217.png,606,21,697,71,hat
3217.png,654,62,688,80,eyeglasses
3217.png,132,30,231,157,face_with_mask
3217.png,174,122,216,160,mask_surgical
4682.png,58,104,129,182,face_with_mask
4682.png,204,121,270,196,face_with_mask
4682.png,342,137,401,196,face_with_mask
4682.png,452,129,503,184,face_with_mask
4682.png,538,137,585,183,face_with_mask
4682.png,72,145,126,178,mask_surgical
4682.png,224,162,261,193,mask_surgical
4682.png,353,167,393,193,mask_surgical
4682.png,462,157,499,182,mask_surgical
4682.png,550,160,579,178,mask_surgical
4682.png,61,125,125,148,goggles
4682.png,215,150,261,164,goggles
4682.png,356,158,395,169,goggles
4682.png,463,147,498,158,goggles
4682.png,549,152,581,161,goggles
4682.png,58,104,129,139,hat
4682.png,205,122,279,156,hat
4682.png,344,137,403,162,hat
4682.png,450,131,503,151,hat
4682.png,538,137,587,156,hat
4682.png,626,155,647,175,mask_surgical
4682.png,161,191,176,210,mask_surgical
4682.png,269,197,288,211,mask_surgical
4682.png,262,184,291,214,face_with_mask
4682.png,147,183,183,215,face_with_mask
4682.png,613,135,647,181,face_with_mask
6086.jpg,485,84,1269,1084,face_no_mask
4218.png,156,19,549,621,face_other_covering
4218.png,156,16,547,620,balaclava_ski_mask
4218.png,161,17,542,618,face_other_covering
2517.png,137,57,331,349,face_other_covering
2517.png,139,58,329,347,balaclava_ski_mask
4802.png,171,10,576,553,face_with_mask
4802.png,171,171,529,292,eyeglasses
4802.png,170,253,535,551,mask_colorful
5180.jpg,372,0,516,165,face_with_mask
5180.jpg,585,1,749,208,face_with_mask
5180.jpg,385,53,509,160,mask_colorful
5180.jpg,592,95,730,208,mask_colorful
5180.jpg,111,90,217,215,face_with_mask
5180.jpg,107,167,183,212,mask_surgical
5180.jpg,266,16,367,125,face_no_mask
4454.png,253,23,431,225,face_other_covering
4454.png,250,19,437,232,helmet
4951.png,375,26,464,175,face_other_covering
4951.png,379,95,458,169,scarf_bandana
4951.png,381,70,459,98,sunglasses
4219.png,127,126,178,197,face_with_mask
4219.png,208,129,261,193,face_with_mask
4219.png,333,79,384,158,face_with_mask
4219.png,474,115,532,202,face_with_mask
4219.png,568,152,644,233,face_with_mask
4219.png,127,160,177,195,mask_surgical
4219.png,214,157,258,192,mask_surgical
4219.png,342,120,379,157,mask_colorful
4219.png,574,193,618,232,mask_colorful
4219.png,480,156,519,202,mask_colorful
4219.png,570,154,645,211,hair_net
4219.png,337,113,384,130,goggles
4219.png,127,126,183,196,face_with_mask
4219.png,477,145,528,169,goggles
4219.png,207,120,262,191,face_with_mask
4219.png,209,146,261,166,goggles
4219.png,333,80,388,162,face_with_mask
4219.png,131,126,180,147,goggles
4219.png,473,118,534,200,face_with_mask
4219.png,334,82,384,111,hair_net
4219.png,567,152,646,235,face_with_mask
2091.jpg,621,79,755,240,face_with_mask
2091.jpg,632,140,712,224,mask_surgical
5596.jpg,728,176,793,201,eyeglasses
5596.jpg,712,185,791,247,scarf_bandana
5596.jpg,709,120,799,251,face_other_covering
2052.jpg,332,188,401,275,face_with_mask
2052.jpg,343,231,394,273,mask_surgical
2052.jpg,328,192,399,225,hat
2052.jpg,477,191,539,277,face_with_mask
2052.jpg,627,190,699,277,face_with_mask
2052.jpg,709,226,738,281,face_with_mask
2052.jpg,118,197,228,333,face_other_covering
2052.jpg,102,198,228,337,scarf_bandana
2052.jpg,477,191,539,251,hat
2052.jpg,632,189,702,241,hat
2052.jpg,484,248,534,274,mask_surgical
2052.jpg,667,243,697,280,mask_colorful
2052.jpg,713,252,741,281,mask_colorful
4626.png,114,27,236,168,face_with_mask
4626.png,120,83,224,166,mask_colorful
4548.png,20,12,108,127,face_with_mask
4548.png,218,39,292,128,face_with_mask
4548.png,447,4,527,123,face_with_mask
4548.png,21,15,103,76,hat
4548.png,219,40,290,113,hair_net
4548.png,449,5,526,68,hat
4548.png,25,62,106,125,mask_surgical
4548.png,236,87,291,126,mask_surgical
4548.png,449,62,522,121,mask_surgical
4246.png,315,125,397,232,face_with_mask
4246.png,266,194,326,272,face_with_mask
4246.png,208,204,264,274,face_with_mask
4246.png,72,126,135,208,face_with_mask
4246.png,1,105,65,207,face_with_mask
4246.png,1,148,63,203,mask_surgical
4246.png,0,139,69,167,eyeglasses
4246.png,83,148,135,183,eyeglasses
4246.png,80,156,127,207,mask_surgical
4246.png,207,234,259,274,mask_surgical
4246.png,275,232,320,270,mask_surgical
4246.png,320,161,395,230,mask_surgical
4246.png,0,106,65,142,hair_net
4246.png,86,129,135,163,hair_net
4246.png,209,203,262,246,hair_net
4246.png,265,194,326,234,hair_net
4246.png,315,126,395,174,hair_net
3842.png,97,172,382,574,face_with_mask
3842.png,124,375,359,573,mask_colorful
4987.png,151,22,498,437,face_with_mask
4987.png,206,166,482,433,mask_colorful
2302.png,167,13,416,301,face_no_mask
4291.png,162,161,384,442,face_with_mask
4291.png,162,250,366,435,mask_colorful
5425.jpg,110,65,610,765,face_with_mask
5425.jpg,170,449,557,760,mask_colorful
5425.jpg,29,147,653,943,face_shield
5425.jpg,113,61,578,617,hair_net
3753.png,394,45,611,372,face_with_mask
3753.png,401,221,558,369,mask_colorful
4317.png,65,10,350,317,face_with_mask
4317.png,91,151,334,312,mask_surgical
5231.jpg,398,170,573,388,face_with_mask
5231.jpg,415,290,563,392,mask_surgical
3688.png,371,32,536,227,face_with_mask
3688.png,759,1,923,177,face_with_mask
3688.png,967,1,1149,171,face_with_mask
3688.png,51,4,212,141,face_with_mask
3688.png,395,127,515,217,mask_colorful
3688.png,766,80,886,173,mask_colorful
3688.png,86,33,204,132,mask_colorful
3688.png,1008,65,1134,167,mask_colorful
3688.png,314,19,587,205,hat
3384.png,379,0,696,286,face_with_mask
3384.png,3,152,360,590,face_with_mask
3384.png,1,355,339,586,mask_colorful
3384.png,397,72,662,269,mask_colorful
3384.png,1,273,315,368,eyeglasses
2191.png,263,129,525,464,face_with_mask
2191.png,273,267,508,455,mask_surgical
6311.jpg,234,144,436,367,face_other_covering
6311.jpg,646,249,791,424,face_other_covering
6311.jpg,163,70,424,267,hat
6311.jpg,656,219,808,350,hat
4618.png,5,0,522,317,hat
4618.png,61,324,489,666,mask_colorful
4027.png,296,270,368,354,face_with_mask
4027.png,301,310,329,347,mask_colorful
5215.jpg,310,4,448,174,face_with_mask
5215.jpg,315,89,425,172,mask_surgical
3476.png,3,281,260,666,face_with_mask
3476.png,263,315,493,630,face_other_covering
3476.png,2,441,249,662,mask_surgical
3476.png,13,385,246,486,eyeglasses
3476.png,6,281,252,657,hijab_niqab
3476.png,259,314,521,664,hijab_niqab
4631.png,41,10,272,302,face_other_covering
4631.png,32,7,268,302,helmet
2066.jpg,1050,208,1492,739,face_with_mask
2066.jpg,660,408,1041,932,face_with_mask
2066.jpg,1090,432,1399,724,mask_surgical
2066.jpg,683,613,987,916,mask_surgical
5089.jpg,385,0,492,155,face_with_mask
5089.jpg,392,89,485,153,mask_colorful
2294.png,136,69,191,157,face_with_mask
2294.png,383,87,444,162,face_with_mask
2294.png,136,116,190,157,mask_surgical
2294.png,383,124,444,162,mask_surgical
2294.png,99,34,148,115,face_with_mask
2294.png,258,94,298,135,face_with_mask
2294.png,98,87,137,112,mask_colorful
2294.png,262,118,298,134,mask_colorful
